AgentID,Age,HHID,SchoolID,WorkplaceID,IsFarm,InFarmerHousehold
4988,26,195,2,0,false,false
4989,53,2235,0,34,false,false
4990,50,1990,0,12,false,false
4991,71,1175,0,32,false,false
4992,16,1002,3,0,false,false
4993,11,262,8,0,false,false
4994,8,785,1,0,false,true
4995,16,787,9,0,false,false
4996,75,1015,0,40,false,false
4997,22,1090,6,0,false,false
4998,32,672,0,32,false,true
4999,28,2332,6,0,false,false
5000,44,1950,0,49,false,false
5001,44,525,0,11,false,false
5002,27,117,3,0,false,false
5003,79,2323,0,12,false,false
5004,69,329,0,46,false,false
5005,11,472,8,0,false,false
5006,41,2323,0,14,false,false
5007,12,1208,10,0,false,false
5008,20,186,5,0,false,false
5009,42,2088,0,2,false,false
5010,34,1940,0,10,false,false
5011,62,2181,0,31,false,false
5012,62,1165,0,43,false,false
5013,34,2270,0,7,false,false
5014,33,1780,0,49,false,false
5015,24,253,1,0,false,false
5016,39,1031,0,18,false,false
5017,38,2137,0,29,false,true
5018,34,1948,0,45,false,false
5019,17,2176,2,0,false,true
5020,64,1808,0,11,false,false
5021,52,2339,0,38,false,false
5022,33,838,0,25,false,false
5023,79,1102,0,3,false,false
5024,30,2021,0,36,false,false
5025,19,79,1,0,false,false
5026,52,1745,0,35,false,false
5027,76,1533,0,48,false,true
5028,16,2143,9,0,false,false
5029,38,2267,0,23,false,false
5030,37,945,0,38,false,true
5031,58,2216,0,14,false,true
5032,36,2325,0,29,false,true
5033,61,1506,0,2,false,false
5034,28,1205,5,0,false,false
5035,71,1998,0,16,false,false
5036,76,1618,0,27,false,false
5037,71,1858,0,35,false,false
5038,14,2360,5,0,false,false
5039,63,923,0,27,false,true
5040,52,843,0,16,false,false
5041,16,1660,8,0,false,false
5042,64,2223,0,13,false,false
5043,46,2391,0,29,false,false
5044,79,1926,0,40,false,false
5045,36,1472,0,16,false,true
5046,72,849,0,2,false,false
5047,67,1009,0,16,false,false
5048,31,507,0,17,false,false
5049,5,1929,5,0,false,false
5050,27,1474,8,0,false,true
5051,65,628,0,43,false,false
5052,73,9,0,35,false,false
5053,44,274,0,7,false,false
5054,43,714,0,45,false,false
5055,60,1790,0,13,false,false
5056,27,2185,2,0,false,false
5057,8,1232,9,0,false,false
5058,72,397,0,44,false,false
5059,44,2452,0,27,false,false
5060,63,1147,0,16,false,false
5061,41,1464,0,14,false,false
5062,30,2187,0,27,false,false
5063,66,1354,0,40,false,false
5064,28,1250,9,0,false,false
5065,21,1027,9,0,false,false
5066,67,1157,0,4,false,false
5067,34,686,0,1,false,true
5068,76,963,0,41,false,false
5069,62,328,0,33,false,false
5070,32,88,0,35,false,false
5071,26,1677,2,0,false,false
5072,31,711,0,13,false,false
5073,45,1694,0,1,false,false
5074,42,124,0,49,false,false
5075,17,720,1,0,false,false
5076,35,225,0,17,false,false
5077,62,885,0,39,false,false
5078,18,197,10,0,false,false
5079,41,1233,0,48,false,false
5080,60,2018,0,16,false,false
5081,25,128,5,0,false,false
5082,10,1058,2,0,false,false
5083,57,443,0,10,false,false
5084,42,739,0,40,false,false
5085,79,1109,0,13,false,false
5086,35,1362,0,12,false,false
5087,77,842,0,18,false,false
5088,54,2298,0,34,false,false
5089,64,1160,0,9,false,false
5090,53,187,0,7,false,false
5091,77,1888,0,49,false,false
5092,15,58,9,0,false,false
5093,37,1861,0,25,false,false
5094,79,1183,0,33,false,false
5095,26,1780,5,0,false,false
5096,35,1885,0,29,false,false
5097,65,2257,0,43,false,false
5098,35,206,0,17,false,false
5099,42,2165,0,18,false,false
5100,74,380,0,21,false,false
5101,19,1832,2,0,false,true
5102,50,478,0,1,false,false
5103,43,2357,0,48,false,false
5104,38,2437,0,50,false,true
5105,30,1998,0,12,false,false
5106,64,1302,0,15,false,false
5107,36,1864,0,50,false,false
5108,78,9,0,32,false,false
5109,56,1239,0,20,true,true
5110,74,2093,0,19,false,false
5111,68,2300,0,45,false,false
5112,64,93,0,19,false,false
5113,10,2385,4,0,false,false
5114,24,96,10,0,false,false
5115,77,1866,0,6,false,false
5116,22,896,9,0,false,false
5117,27,598,9,0,false,false
5118,43,2431,0,34,false,false
5119,22,454,4,0,false,false
5120,25,195,8,0,false,false
5121,22,928,4,0,false,false
5122,55,2457,0,21,false,false
5123,8,668,4,0,false,false
5124,51,1197,0,37,false,false
5125,17,382,3,0,false,false
5126,10,1676,10,0,false,false
5127,72,941,0,43,false,true
5128,49,2446,0,14,false,false
5129,23,363,6,0,false,false
5130,70,1443,0,19,false,false
5131,15,774,7,0,false,false
5132,51,2205,0,16,false,true
5133,54,2484,0,1,false,false
5134,77,615,0,4,false,false
5135,21,1587,5,0,false,false
5136,25,1770,1,0,false,false
5137,12,1307,10,0,false,false
5138,65,1832,0,31,false,true
5139,21,1078,4,0,false,true
5140,38,483,0,31,false,false
5141,44,2172,0,10,false,false
5142,18,329,3,0,false,false
5143,76,1111,0,9,false,false
5144,21,1032,2,0,false,true
5145,73,726,0,45,false,false
5146,8,12,7,0,false,false
5147,20,545,4,0,false,false
5148,73,1035,0,49,false,false
5149,23,379,1,0,false,false
5150,32,2244,0,11,false,false
5151,57,1291,0,17,false,false
5152,24,1765,8,0,false,false
5153,50,159,0,31,false,false
5154,27,126,3,0,false,false
5155,45,602,0,22,false,false
5156,8,334,10,0,false,false
5157,62,2295,0,4,false,false
5158,36,1059,0,34,false,false
5159,46,1302,0,9,false,false
5160,18,468,5,0,false,true
5161,78,330,0,15,false,false
5162,26,1343,6,0,false,false
5163,40,1264,0,9,false,false
5164,37,683,0,34,false,false
5165,48,230,0,8,false,false
5166,51,1086,0,37,false,false
5167,35,2184,0,33,false,false
5168,62,726,0,37,false,false
5169,31,1846,0,44,false,false
5170,42,1400,0,20,true,true
5171,7,2120,9,0,false,false
5172,59,1586,0,3,false,false
5173,26,1555,1,0,false,false
5174,43,936,0,36,false,false
5175,19,117,9,0,false,false
5176,20,1327,3,0,false,false
5177,11,804,8,0,false,false
5178,73,2046,0,4,false,false
5179,5,176,4,0,false,false
5180,70,8,0,10,false,false
5181,46,123,0,28,false,false
5182,5,778,8,0,false,false
5183,26,1497,3,0,false,false
5184,44,1452,0,47,false,false
5185,36,1602,0,45,false,false
5186,18,1521,6,0,false,false
5187,67,2392,0,24,false,false
5188,45,343,0,10,false,false
5189,66,1140,0,36,false,false
5190,28,23,5,0,false,false
5191,30,2326,0,45,false,false
5192,73,1592,0,8,false,false
5193,34,190,0,48,false,true
5194,46,1284,0,31,false,false
5195,32,156,0,10,false,false
5196,78,1113,0,29,false,false
5197,51,1265,0,10,false,false
5198,14,1064,6,0,false,false
5199,62,2143,0,45,false,false
5200,26,1357,6,0,false,false
5201,15,498,3,0,false,false
5202,69,577,0,3,false,false
5203,71,1204,0,48,false,false
5204,33,462,0,20,true,true
5205,79,1680,0,27,false,false
5206,18,2110,4,0,false,false
5207,51,538,0,7,false,false
5208,28,2074,3,0,false,false
5209,58,1442,0,18,false,false
5210,50,2150,0,38,false,false
5211,10,246,4,0,false,false
5212,42,1515,0,1,false,false
5213,25,2002,2,0,false,false
5214,7,1829,7,0,false,true
5215,62,1186,0,10,false,false
5216,31,548,0,21,false,false
5217,56,1737,0,12,false,false
5218,20,1300,6,0,false,false
5219,44,820,0,28,false,false
5220,13,2024,5,0,false,false
5221,32,1218,0,41,false,false
5222,60,1465,0,35,false,false
5223,51,662,0,15,false,true
5224,53,326,0,29,false,false
5225,50,626,0,8,false,false
5226,40,1004,0,37,false,false
5227,61,886,0,6,false,false
5228,29,219,4,0,false,false
5229,58,1238,0,31,false,false
5230,56,1804,0,29,false,false
5231,33,184,0,40,false,false
5232,20,1127,10,0,false,false
5233,12,2012,2,0,false,true
5234,62,2330,0,1,false,false
5235,56,1899,0,10,false,false
5236,47,75,0,26,false,false
5237,79,2155,0,42,false,false
5238,51,524,0,25,false,true
5239,28,539,4,0,false,false
5240,79,384,0,44,false,false
5241,65,494,0,49,false,false
5242,65,1040,0,33,false,false
5243,70,1341,0,50,false,false
5244,7,2049,9,0,false,false
5245,31,1172,0,44,false,false
5246,29,2088,3,0,false,false
5247,47,2077,0,5,false,false
5248,77,784,0,19,false,false
5249,45,1624,0,27,false,false
5250,66,358,0,50,false,false
5251,11,820,10,0,false,false
5252,23,1231,2,0,false,false
5253,9,735,3,0,false,false
5254,34,260,0,16,false,true
5255,7,2096,7,0,false,false
5256,71,330,0,40,false,false
5257,10,811,2,0,false,false
5258,14,1381,6,0,false,false
5259,13,2071,4,0,false,true
5260,75,965,0,13,false,false
5261,38,1823,0,12,false,false
5262,69,1819,0,28,false,false
5263,40,2216,0,23,false,true
5264,47,1719,0,39,false,false
5265,39,40,0,46,false,false
5266,67,861,0,33,false,false
5267,31,18,0,45,false,false
5268,14,1110,5,0,false,false
5269,48,2484,0,4,false,false
5270,42,290,0,30,false,false
5271,67,111,0,11,false,false
5272,72,2455,0,6,false,true
5273,60,2053,0,20,true,true
5274,56,2377,0,40,false,false
5275,16,1156,1,0,false,true
5276,31,345,0,10,false,false
5277,28,2214,6,0,false,false
5278,58,2116,0,32,false,false
5279,59,1035,0,19,false,false
5280,28,1862,3,0,false,false
5281,59,1090,0,36,false,false
5282,62,743,0,35,false,true
5283,44,2385,0,9,false,false
5284,71,1758,0,16,false,false
5285,35,1649,0,18,false,false
5286,77,329,0,31,false,false
5287,67,2123,0,47,false,true
5288,25,660,9,0,false,false
5289,33,741,0,3,false,false
5290,32,1978,0,31,false,false
5291,68,45,0,43,false,false
5292,70,352,0,46,false,false
5293,39,2077,0,12,false,false
5294,73,596,0,43,false,false
5295,31,338,0,24,false,false
5296,74,474,0,50,false,false
5297,46,541,0,6,false,false
5298,11,2369,5,0,false,false
5299,48,459,0,13,false,false
5300,9,1630,8,0,false,false
5301,12,84,9,0,false,false
5302,10,1959,7,0,false,false
5303,63,230,0,10,false,false
5304,19,2153,4,0,false,false
5305,63,1338,0,11,false,false
5306,9,2171,6,0,false,false
5307,42,2386,0,16,false,false
5308,31,320,0,15,false,false
5309,71,774,0,18,false,false
5310,7,2128,4,0,false,false
5311,73,1474,0,26,false,true
5312,72,960,0,27,false,false
5313,32,864,0,25,false,false
5314,17,2391,6,0,false,false
5315,65,1363,0,30,false,false
5316,62,2012,0,36,false,true
5317,51,2051,0,48,false,false
5318,21,275,4,0,false,false
5319,45,1920,0,49,false,false
5320,54,459,0,9,false,false
5321,9,1767,8,0,false,false
5322,72,1222,0,36,false,false
5323,17,1076,7,0,false,false
5324,20,511,7,0,false,false
5325,30,1109,0,43,false,false
5326,56,2308,0,34,false,false
5327,40,1135,0,19,false,false
5328,21,868,8,0,false,false
5329,39,729,0,41,false,false
5330,18,2002,4,0,false,false
5331,31,1147,0,37,false,false
5332,75,2115,0,44,false,false
5333,69,1221,0,37,false,false
5334,46,2288,0,22,false,false
5335,61,1705,0,30,false,false
5336,77,1798,0,42,false,false
5337,26,1863,7,0,false,false
5338,59,251,0,7,false,false
5339,32,2424,0,11,false,false
5340,70,1532,0,31,false,false
5341,35,98,0,48,false,false
5342,53,1364,0,4,false,false
5343,58,1574,0,24,false,false
5344,22,855,5,0,false,false
5345,21,2229,5,0,false,true
5346,72,1825,0,10,false,false
5347,79,430,0,27,false,false
5348,45,1581,0,36,false,false
5349,48,173,0,39,false,false
5350,17,1315,7,0,false,true
5351,49,2338,0,20,true,true
5352,8,2444,5,0,false,false
5353,28,1334,9,0,false,false
5354,72,955,0,33,false,false
5355,45,2166,0,48,false,false
5356,59,2170,0,5,false,false
5357,58,1674,0,45,false,false
5358,37,159,0,43,false,false
5359,53,2118,0,37,false,false
5360,78,341,0,21,false,false
5361,25,1929,4,0,false,false
5362,52,1180,0,43,false,false
5363,69,1622,0,7,false,false
5364,69,757,0,26,false,false
5365,47,1449,0,40,false,false
5366,51,1868,0,12,false,false
5367,27,591,5,0,false,false
5368,24,1168,10,0,false,false
5369,26,2045,8,0,false,false
5370,58,2137,0,20,true,true
5371,75,2147,0,13,false,false
5372,25,2319,5,0,false,false
5373,48,793,0,4,false,false
5374,75,1330,0,32,false,false
5375,9,881,3,0,false,false
5376,26,2314,1,0,false,false
5377,36,646,0,28,false,false
5378,51,591,0,21,false,false
5379,42,1370,0,20,true,true
5380,29,1114,5,0,false,false
5381,10,684,5,0,false,false
5382,73,949,0,37,false,false
5383,58,2218,0,35,false,false
5384,24,1187,10,0,false,false
5385,55,833,0,35,false,false
5386,55,2452,0,25,false,false
5387,54,1058,0,31,false,false
5388,51,2030,0,19,false,false
5389,25,908,8,0,false,false
5390,40,1256,0,9,false,false
5391,73,2256,0,43,false,false
5392,17,1837,7,0,false,false
5393,70,1232,0,28,false,false
5394,6,1507,9,0,false,false
5395,33,2371,0,47,false,true
5396,42,2041,0,6,false,false
5397,64,1051,0,8,false,false
5398,57,284,0,22,false,false
5399,56,725,0,44,false,false
5400,26,2413,7,0,false,false
5401,38,991,0,2,false,false
5402,29,678,1,0,false,false
5403,53,1509,0,46,false,false
5404,71,248,0,25,false,false
5405,18,2371,8,0,false,true
5406,24,1667,3,0,false,false
5407,24,302,1,0,false,false
5408,14,1043,10,0,false,false
5409,37,747,0,32,false,false
5410,31,1720,0,34,false,false
5411,15,2451,2,0,false,false
5412,77,194,0,42,false,false
5413,60,22,0,2,false,false
5414,42,2083,0,16,false,false
5415,52,2150,0,33,false,false
5416,71,1340,0,34,false,false
5417,79,854,0,6,false,false
5418,37,265,0,27,false,false
5419,21,172,6,0,false,false
5420,34,950,0,48,false,false
5421,45,963,0,18,false,false
5422,25,311,10,0,false,false
5423,31,116,0,35,false,false
5424,35,1543,0,2,false,false
5425,39,2048,0,32,false,false
5426,30,1151,0,31,false,false
5427,58,1116,0,48,false,false
5428,58,2470,0,25,false,false
5429,74,2279,0,43,false,false
5430,11,1839,4,0,false,false
5431,13,398,6,0,false,false
5432,75,2314,0,33,false,false
5433,27,271,8,0,false,false
5434,64,2152,0,41,false,false
5435,27,255,4,0,false,false
5436,65,1264,0,34,false,false
5437,37,1548,0,2,false,false
5438,51,2001,0,18,false,false
5439,54,2014,0,8,false,true
5440,33,460,0,11,false,false
5441,35,15,0,50,false,false
5442,20,1008,10,0,false,false
5443,58,2184,0,13,false,false
5444,23,1441,5,0,false,false
5445,57,2473,0,2,false,false
5446,33,684,0,18,false,false
5447,52,61,0,40,false,false
5448,24,1271,7,0,false,false
5449,76,619,0,35,false,false
5450,18,1798,7,0,false,false
5451,19,79,1,0,false,false
5452,26,2402,6,0,false,false
5453,66,2391,0,35,false,false
5454,9,1825,8,0,false,false
5455,79,278,0,33,false,true
5456,37,2028,0,36,false,false
5457,37,829,0,45,false,false
5458,22,1868,5,0,false,false
5459,43,240,0,13,false,false
5460,28,2285,2,0,false,false
5461,79,1273,0,36,false,false
5462,11,1106,1,0,false,false
5463,30,2299,0,37,false,true
5464,19,1671,4,0,false,false
5465,31,1426,0,8,false,false
5466,53,1116,0,18,false,false
5467,31,2321,0,24,false,false
5468,62,542,0,41,false,false
5469,56,1909,0,10,false,false
5470,61,2228,0,18,false,false
5471,60,819,0,23,false,false
5472,41,2474,0,46,false,false
5473,21,1623,7,0,false,false
5474,43,2067,0,46,false,false
5475,78,1423,0,28,false,false
5476,12,1995,5,0,false,false
5477,72,1296,0,32,false,false
5478,60,962,0,49,false,false
5479,67,17,0,48,false,false
5480,15,1435,3,0,false,false
5481,48,1376,0,19,false,false
5482,79,846,0,43,false,false
5483,8,1849,7,0,false,false
5484,14,382,8,0,false,false
5485,67,2229,0,17,false,true
5486,37,970,0,49,false,false
5487,30,1011,0,36,false,false
5488,63,1448,0,11,false,false
5489,15,1073,9,0,false,false
5490,6,2346,10,0,false,false
5491,5,1914,2,0,false,false
5492,63,2232,0,27,false,false
5493,18,2305,3,0,false,false
5494,58,2284,0,23,false,false
5495,29,1779,9,0,false,true
5496,41,2232,0,13,false,false
5497,6,2099,8,0,false,false
5498,64,199,0,36,false,false
5499,34,1295,0,20,true,true
5500,51,1626,0,32,false,false
5501,18,328,4,0,false,false
5502,6,1936,4,0,false,false
5503,20,285,4,0,false,false
5504,35,645,0,15,false,false
5505,34,2099,0,44,false,false
5506,34,37,0,3,false,false
5507,7,1838,2,0,false,false
5508,75,1633,0,31,false,false
5509,30,187,0,50,false,false
5510,64,2130,0,11,false,false
5511,73,1022,0,18,false,false
5512,57,2141,0,41,false,false
5513,43,2091,0,47,false,true
5514,72,1467,0,13,false,false
5515,41,336,0,49,false,false
5516,21,1643,5,0,false,false
5517,71,2327,0,18,false,false
5518,15,1401,1,0,false,false
5519,26,1438,3,0,false,false
5520,5,982,10,0,false,false
5521,71,1790,0,45,false,false
5522,54,25,0,39,false,false
5523,45,2484,0,49,false,false
5524,77,1125,0,47,false,false
5525,63,1912,0,7,false,false
5526,65,346,0,22,false,false
5527,67,1906,0,11,false,false
5528,62,1500,0,10,false,false
5529,8,2227,3,0,false,false
5530,21,1799,8,0,false,false
5531,66,1129,0,35,false,false
5532,59,1740,0,4,false,false
5533,66,707,0,22,false,false
5534,36,1667,0,14,false,false
5535,24,1186,6,0,false,false
5536,18,192,4,0,false,false
5537,55,778,0,18,false,false
5538,44,1166,0,28,false,false
5539,52,1591,0,18,false,false
5540,48,1506,0,7,false,false
5541,76,1686,0,31,false,false
5542,67,679,0,24,false,true
5543,76,1004,0,6,false,false
5544,59,2477,0,36,false,false
5545,67,357,0,31,false,false
5546,28,2160,10,0,false,false
5547,57,809,0,19,false,false
5548,45,420,0,23,false,false
5549,30,91,0,34,false,false
5550,40,1566,0,17,false,false
5551,23,1987,6,0,false,false
5552,9,1048,2,0,false,false
5553,19,1381,1,0,false,false
5554,20,665,1,0,false,false
5555,14,1632,5,0,false,false
5556,67,135,0,11,false,false
5557,67,1293,0,14,false,false
5558,39,787,0,45,false,false
5559,43,825,0,46,false,false
5560,72,693,0,49,false,false
5561,59,878,0,10,false,false
5562,18,966,10,0,false,false
5563,40,1758,0,31,false,false
5564,58,1121,0,22,false,true
5565,67,1629,0,22,false,false
5566,18,944,5,0,false,false
5567,20,33,8,0,false,false
5568,42,932,0,21,false,false
5569,51,109,0,14,false,false
5570,62,1662,0,23,false,false
5571,49,2380,0,1,false,false
5572,17,331,10,0,false,false
5573,34,581,0,1,false,false
5574,58,625,0,6,false,true
5575,45,1192,0,3,false,false
5576,55,2074,0,27,false,false
5577,28,2257,10,0,false,false
5578,53,1197,0,3,false,false
5579,29,40,5,0,false,false
5580,57,1001,0,13,false,false
5581,49,1756,0,8,false,false
5582,53,2406,0,47,false,false
5583,74,759,0,14,false,false
5584,64,1552,0,5,false,false
5585,29,693,3,0,false,false
5586,24,574,9,0,false,false
5587,78,607,0,50,false,false
5588,20,655,6,0,false,false
5589,25,359,1,0,false,false
5590,65,1368,0,4,false,false
5591,52,1511,0,34,false,false
5592,67,293,0,41,false,true
5593,79,1459,0,15,false,false
5594,5,2266,6,0,false,false
5595,15,1328,4,0,false,false
5596,6,1636,10,0,false,true
5597,68,1050,0,2,false,false
5598,56,1773,0,9,false,false
5599,9,2175,8,0,false,false
5600,77,1725,0,21,false,false
5601,73,1388,0,25,false,false
5602,40,2414,0,39,false,false
5603,14,1926,4,0,false,false
5604,15,1938,3,0,false,false
5605,72,1352,0,1,false,false
5606,12,2265,5,0,false,false
5607,7,74,2,0,false,false
5608,5,110,6,0,false,false
5609,52,2149,0,35,false,false
5610,13,1042,6,0,false,false
5611,16,245,6,0,false,false
5612,23,1975,10,0,false,false
5613,23,1518,7,0,false,false
5614,79,1381,0,1,false,false
5615,33,1209,0,44,false,false
5616,72,647,0,41,false,false
5617,15,615,10,0,false,false
5618,17,2324,4,0,false,false
5619,42,2398,0,23,false,false
5620,47,171,0,4,false,false
5621,56,52,0,46,false,false
5622,64,292,0,16,false,false
5623,67,1745,0,8,false,false
5624,72,1740,0,32,false,false
5625,40,1431,0,8,false,true
5626,16,1281,1,0,false,false
5627,55,617,0,21,false,false
5628,59,165,0,49,false,false
5629,72,398,0,3,false,false
5630,49,2030,0,30,false,false
5631,11,2226,9,0,false,false
5632,25,2239,8,0,false,false
5633,53,734,0,2,false,false
5634,67,812,0,39,false,false
5635,37,2,0,34,false,false
5636,24,2369,5,0,false,false
5637,30,1760,0,25,false,false
5638,20,1395,6,0,false,true
5639,73,2208,0,33,false,false
5640,34,1883,0,27,false,false
5641,52,2018,0,29,false,false
5642,70,675,0,1,false,false
5643,71,2364,0,41,false,false
5644,30,2168,0,32,false,false
5645,61,373,0,21,false,false
5646,39,2354,0,49,false,false
5647,28,958,4,0,false,false
5648,79,1249,0,10,false,false
5649,77,2427,0,24,false,false
5650,43,703,0,20,true,true
5651,36,2239,0,42,false,false
5652,15,765,7,0,false,false
5653,71,488,0,44,false,false
5654,9,100,8,0,false,false
5655,79,1606,0,31,false,false
5656,16,1720,10,0,false,false
5657,5,2274,4,0,false,false
5658,53,2257,0,32,false,false
5659,28,1167,1,0,false,false
5660,22,2212,2,0,false,false
5661,15,829,3,0,false,false
5662,47,72,0,48,false,false
5663,67,158,0,36,false,false
5664,10,78,3,0,false,false
5665,40,1316,0,28,false,false
5666,29,2169,4,0,false,false
5667,45,1982,0,22,false,true
5668,70,291,0,22,false,false
5669,50,880,0,4,false,false
5670,21,614,10,0,false,false
5671,7,605,1,0,false,false
5672,14,1206,6,0,false,false
5673,37,20,0,22,false,false
5674,72,1472,0,20,true,true
5675,46,1041,0,17,false,false
5676,67,235,0,12,false,false
5677,53,1138,0,45,false,false
5678,14,1398,5,0,false,false
5679,15,2117,2,0,false,false
5680,79,1053,0,11,false,false
5681,78,1204,0,47,false,false
5682,59,2283,0,48,false,false
5683,24,687,9,0,false,false
5684,27,1029,3,0,false,false
5685,41,2041,0,46,false,false
5686,46,1036,0,14,false,false
5687,54,854,0,17,false,false
5688,11,1891,6,0,false,false
5689,73,2071,0,9,false,true
5690,79,1664,0,13,false,false
5691,35,68,0,30,false,false
5692,67,2446,0,15,false,false
5693,61,1396,0,37,false,false
5694,78,567,0,3,false,false
5695,28,1518,1,0,false,false
5696,77,1781,0,22,false,false
5697,15,202,3,0,false,false
5698,38,2421,0,25,false,false
5699,21,1487,3,0,false,false
5700,8,609,10,0,false,false
5701,24,2468,5,0,false,false
5702,10,1375,2,0,false,false
5703,33,706,0,42,false,false
5704,32,371,0,17,false,false
5705,10,262,6,0,false,false
5706,71,2265,0,36,false,false
5707,19,832,1,0,false,false
5708,14,1053,1,0,false,false
5709,53,883,0,49,false,false
5710,40,952,0,49,false,false
5711,13,1927,5,0,false,false
5712,76,449,0,34,false,false
5713,61,631,0,24,false,false
5714,46,1985,0,49,false,false
5715,9,1078,7,0,false,true
5716,70,1345,0,13,false,false
5717,37,708,0,16,false,false
5718,34,1275,0,48,false,false
5719,30,1870,0,14,false,false
5720,22,763,2,0,false,false
5721,9,851,1,0,false,false
5722,19,1424,2,0,false,false
5723,10,750,4,0,false,false
5724,73,1210,0,31,false,false
5725,64,389,0,35,false,false
5726,37,1966,0,6,false,false
5727,9,498,4,0,false,false
5728,33,1486,0,43,false,false
5729,9,1663,10,0,false,false
5730,57,424,0,48,false,false
5731,22,1968,9,0,false,false
5732,33,45,0,35,false,false
5733,29,2236,2,0,false,true
5734,30,1,0,34,false,false
5735,26,2205,10,0,false,true
5736,12,1741,5,0,false,false
5737,40,2197,0,30,false,false
5738,41,2423,0,22,false,false
5739,7,465,4,0,false,false
5740,35,1596,0,25,false,false
5741,46,1518,0,36,false,false
5742,56,313,0,22,false,false
5743,79,1135,0,50,false,false
5744,40,147,0,19,false,false
5745,72,1196,0,20,true,true
5746,12,755,8,0,false,false
5747,73,1847,0,37,false,false
5748,13,1447,7,0,false,false
5749,23,50,8,0,false,false
5750,47,2445,0,29,false,false
5751,39,2349,0,29,false,false
5752,25,189,10,0,false,false
5753,67,430,0,35,false,false
5754,25,1291,2,0,false,false
5755,58,1371,0,36,false,true
5756,76,56,0,37,false,false
5757,72,614,0,46,false,false
5758,23,2085,9,0,false,false
5759,55,1915,0,6,false,false
5760,62,547,0,31,false,false
5761,34,1460,0,21,false,false
5762,19,1207,10,0,false,false
5763,65,1163,0,5,false,false
5764,48,509,0,6,false,false
5765,75,660,0,43,false,false
5766,20,1341,9,0,false,false
5767,19,706,2,0,false,false
5768,10,702,9,0,false,false
5769,44,96,0,47,false,false
5770,37,256,0,28,false,false
5771,30,1439,0,26,false,true
5772,62,1111,0,1,false,false
5773,19,1558,2,0,false,false
5774,42,216,0,8,false,false
5775,58,517,0,25,false,false
5776,67,1304,0,41,false,false
5777,56,1018,0,42,false,true
5778,59,2338,0,6,false,true
5779,17,1480,3,0,false,false
5780,50,1738,0,17,false,false
5781,25,1262,8,0,false,false
5782,59,783,0,43,false,false
5783,47,983,0,39,false,false
5784,24,1312,2,0,false,false
5785,24,2419,9,0,false,false
5786,41,900,0,47,false,false
5787,36,972,0,44,false,false
5788,79,417,0,10,false,false
5789,20,2374,2,0,false,false
5790,52,1677,0,42,false,false
5791,28,2392,10,0,false,false
5792,8,436,10,0,false,false
5793,17,2169,5,0,false,false
5794,29,1440,2,0,false,false
5795,26,2399,5,0,false,false
5796,79,989,0,43,false,false
5797,72,236,0,44,false,false
5798,59,1467,0,39,false,false
5799,30,2007,0,43,false,false
5800,49,304,0,46,false,false
5801,61,1324,0,28,false,false
5802,32,1949,0,6,false,false
5803,60,1364,0,27,false,false
5804,27,1302,2,0,false,false
5805,61,915,0,10,false,false
5806,6,306,1,0,false,false
5807,30,1290,0,17,false,false
5808,27,2247,6,0,false,false
5809,58,802,0,25,false,false
5810,45,214,0,19,false,false
5811,38,2372,0,7,false,false
5812,16,135,6,0,false,false
5813,6,2128,10,0,false,false
5814,20,2305,2,0,false,false
5815,30,66,0,18,false,false
5816,62,935,0,30,false,false
5817,18,2499,2,0,false,false
5818,53,1370,0,23,false,true
5819,12,1269,3,0,false,false
5820,46,480,0,20,true,true
5821,69,109,0,15,false,false
5822,24,1926,1,0,false,false
5823,10,2013,10,0,false,false
5824,39,659,0,40,false,false
5825,39,305,0,50,false,false
5826,25,868,9,0,false,false
5827,47,323,0,35,false,false
5828,21,1487,4,0,false,false
5829,22,1177,3,0,false,false
5830,24,837,4,0,false,false
5831,11,95,6,0,false,false
5832,49,1864,0,26,false,false
5833,21,1121,2,0,false,true
5834,23,406,7,0,false,false
5835,58,686,0,29,false,true
5836,34,293,0,25,false,true
5837,18,1265,2,0,false,false
5838,12,2051,2,0,false,false
5839,31,1033,0,29,false,false
5840,43,270,0,34,false,false
5841,6,807,10,0,false,false
5842,74,1536,0,38,false,false
5843,68,1786,0,16,false,false
5844,67,1524,0,37,false,false
5845,57,860,0,14,false,false
5846,70,1650,0,26,false,false
5847,10,871,7,0,false,false
5848,66,2265,0,7,false,false
5849,72,1630,0,18,false,false
5850,18,2127,2,0,false,false
5851,54,666,0,31,false,false
5852,40,817,0,8,false,false
5853,41,1951,0,43,false,false
5854,52,2359,0,26,false,false
5855,76,1251,0,20,true,true
5856,21,1010,3,0,false,false
5857,31,29,0,29,false,false
5858,30,1236,0,18,false,false
5859,58,581,0,24,false,false
5860,22,2177,4,0,false,false
5861,45,1145,0,44,false,false
5862,28,1718,6,0,false,true
5863,34,1059,0,25,false,false
5864,14,1237,3,0,false,false
5865,11,367,5,0,false,false
5866,22,843,3,0,false,false
5867,63,719,0,22,false,false
5868,27,441,6,0,false,false
5869,59,580,0,14,false,false
5870,21,1633,4,0,false,false
5871,78,2487,0,29,false,false
5872,68,1303,0,29,false,false
5873,32,263,0,50,false,false
5874,39,1770,0,28,false,false
5875,65,1652,0,30,false,false
5876,59,1799,0,47,false,false
5877,26,1854,2,0,false,false
5878,43,887,0,1,false,false
5879,54,2448,0,3,false,false
5880,16,2323,4,0,false,false
